game_id
401743872
401743873
401743874
401715203
401743876
401743877
401743875
401743821
401825801
401827870
401717265
401717266
401715219
401715220
401719321
401719322
401743898
401743899
401743900
401743901
401715230
401743904
401743905
401743906
401743907
401745956
401743909
401745958
401743911
401745960
401745961
401745962
401743915
401745964
401745965
401743914
401745967
401743913
401745969
401819692
401745971
401819693
401745973
401819694
401745975
401745976
401745977
401715256
401745979
401745981
401745988
401745990
401745991
401745992
401745993
401745994
401717322
401745996
401858633
401745998
401746000
401746002
401746004
401717332
401746006
401746008
401746010
401746011
401746013
401746020
401746022
401746023
401746024
401746025
401746026
401746027
401746028
401746029
401743982
401746031
401743984
401746033
401743983
401746035
401743981
401746037
401746039
401746041
401746043
401746051
401746053
401717382
401746055
401746056
401746057
401746058
401746059
401746060
401856649
401746064
401746066
401746067
401746068
401717398
401746073
401746074
401746075
401727644
401727643
401727646
401727642
401717407
401727645
401817754
401744035
401744036
401744037
401744038
401744039
401744040
401817760
401744042
401717428
401744053
401744054
401744055
401819570
401744057
401744063
401744064
401744065
401744066
401744067
401744068
401744069
401744070
401744072
401743861
401744074
401744075
401744076
401744077
401830097
401744085
401744087
401743864
401744089
401744091
401744092
401744094
401744095
401744096
401744097
401743866
401744099
401830110
401807587
401807586
401744103
401744104
401807593
401807594
401744107
401807595
401744109
401807596
401744111
401744112
401744113
401717488
401744115
401744116
401807597
401744118
401807599
401828088
401828087
401744122
401744123
401743871
401744125
401744126
401744127
401744128
401744129
401744130
401828092
401823995
401828093
401828094
401813778
401717535
401744165
401721638
401744167
401721639
401744169
401721642
401721643
401721641
401721645
401744174
401721644
401744176
401721640
401744178
401744179
401744180
401744181
401819594
401824053
401819595
401813817
401813818
401813840
401824082
401744214
401744216
401744219
401744221
401746270
401746269
401744224
401744226
401806578
401744230
401744231
401727847
401744233
401813863
401813864
401744236
401813862
401744238
401824106
401813885
401813886
401743902
401743903
401813918
401813925
401813926
401743908
401743910
401727944
401807816
401743912
401717707
401717706
401807820
401807819
401807817
401807818
401807822
401807823
401807824
401807825
401807826
401807827
401807821
401727960
401824512
401827361
401717723
401717724
401827362
401827363
401824514
401827364
401824241
401725940
401725941
401725942
401725943
401725944
401725945
401725946
401725947
401725948
401725949
401725950
401717759
401725952
401725953
401725954
401725955
401725956
401725957
401725951
401717767
401807883
401807884
401824269
401824270
401717784
401717785
401807904
401807905
401824292
401824293
401717807
401717808
401717809
401728051
401728052
401728053
401728054
401807931
401728061
401717838
401717839
401728078
401807956
401824345
401822299
401822300
401728095
401728096
401724008
401728106
401807978
401717879
401717880
401717887
401808010
401808011
401728145
401824419
401717924
401717925
401728165
401824420
401808037
401717929
401808036
401717938
401724086
401728193
401808066
401808067
401724110
401717967
401724117
401808093
401808094
401808095
401717987
401724134
401724135
401808109
401808110
401724146
401724147
401812210
401718005
401812211
401812215
401724152
401728249
401812216
401812217
401812212
401718013
401812213
401812214
401819686
401724161
401824513
401824515
401824516
401824517
401724166
401824518
401824519
401824520
401824521
401824522
401819688
401724173
401724174
401713933
401724176
401819689
401827831
401819690
401713941
401728280
401819691
401743979
401743980
401713964
401819695
401720113
401720114
401713971
401720117
401756982
401756983
401756985
401756986
401756987
401756988
401756989
401756990
401756991
401756992
401756993
401824571
401756995
401756996
401720133
401756998
401756999
401757000
401713987
401757002
401757004
401757005
401757006
401757008
401757009
401757010
401757011
401718102
401757016
401757017
401820505
401823996
401724266
401818475
401818476
401818477
401818478
401818479
401818474
401724274
401728372
401820533
401718134
401720196
401825819
401714069
401718167
401724311
401724313
401724333
401720238
401720246
401718200
401720272
401763281
401763282
401763283
401763284
401763285
401763286
401763287
401763288
401763289
401763290
401763291
401763292
401763293
401763294
401763295
401763296
401763297
401763298
401763299
401763300
401763301
401763302
401763303
401763304
401763305
401763306
401763307
401819687
401812457
401763310
401763311
401763312
401817291
401828845
401817292
401828846
401828847
401828848
401763319
401763320
401763321
401763322
401763323
401763324
401828852
401828853
401828854
401828855
401721637
401720325
401827880
401718293
401812502
401812503
401726488
401829106
401857571
401720362
401720363
401812526
401720376
401812536
401808450
401814644
401814645
401814646
401814647
401814648
401812439
401812440
401716396
401808557
401716407
401716416
401716424
401831124
401831125
401831126
401831127
401716440
401831128
401831130
401831131
401831132
401716445
401831133
401831129
401806565
401806568
401812456
401806570
401806571
401806572
401806573
401806574
401806575
401806576
401829105
401716466
401806577
401806579
401829108
401829109
401829110
401829111
401716473
401716474
401829107
401716480
401708292
401708293
401708294
401708295
401708296
401716489
401708298
401708299
401708297
401722636
401817755
401817756
401720595
401720596
401817757
401724695
401724696
401724697
401724698
401724699
401724700
401724701
401724702
401720605
401724703
401716513
401716512
401722653
401817758
401817759
401720614
401817761
401716524
401720621
401720622
401720630
401722682
401807588
401807589
401716546
401720642
401807590
401716553
401716554
401829572
401807591
